gsm,celltype,gene,cells,mean_log1p_cp10k,detected_fraction,pseudobulk_log1p_cp10k
GSM5050538,keratinocyte,TIMP1,1303,0.16192754314047383,0.14428242517267845,0.3665075683824456
GSM5050538,keratinocyte,CHI3L1,1303,0.027997657397075774,0.03607060629316961,0.05635288360961575
GSM5050538,keratinocyte,FN1,1303,0.05968045202060152,0.05448963929393707,0.16556639512528634
GSM5050538,keratinocyte,DCN,1303,0.5670286866395492,0.4466615502686109,1.380236684241929
GSM5050538,keratinocyte,LUM,1303,0.1298026685162834,0.08058326937835764,0.5332336659861081
GSM5050538,lymphatic_ec,COL1A1,156,0.7941324259948386,0.3333333333333333,1.915186467246242
GSM5050538,lymphatic_ec,PDGFRA,156,0.06716441288874385,0.05128205128205128,0.11213581684731942
GSM5050538,lymphatic_ec,KRT14,156,0.8196351895940882,0.4358974358974359,2.703809195044402
GSM5050538,lymphatic_ec,KRT10,156,1.3879010736141146,0.7628205128205128,2.2655226131793227
GSM5050538,lymphatic_ec,LYZ,156,0.0,0.0,0.0
GSM5050538,lymphatic_ec,CD3D,156,0.0,0.0,0.0
GSM5050538,lymphatic_ec,MS4A1,156,0.0,0.0,0.0
GSM5050538,lymphatic_ec,PECAM1,156,0.9121365879038714,0.532051282051282,1.4138254614193635
GSM5050538,lymphatic_ec,CCL21,156,2.7888720070671136,0.7435897435897436,4.474422993830802
GSM5050538,lymphatic_ec,RGS5,156,0.15344488767461648,0.0641025641025641,0.3703829863449806
GSM5050538,lymphatic_ec,TPSAB1,156,0.03658335321893539,0.02564102564102564,0.05139619783036138
GSM5050538,lymphatic_ec,PMEL,156,0.0,0.0,0.0
GSM5050538,lymphatic_ec,DCD,156,1.59674992975659,0.8269230769230769,1.6267556028511163
GSM5050538,lymphatic_ec,TIMP1,156,1.7613280982709285,0.8012820512820513,2.1768734188932095
GSM5050538,lymphatic_ec,CHI3L1,156,0.0,0.0,0.0
GSM5050538,lymphatic_ec,FN1,156,1.133674224042151,0.5897435897435898,1.748606871043715
GSM5050538,lymphatic_ec,DCN,156,0.8293524654902364,0.3141025641025641,2.091063380621151
GSM5050538,lymphatic_ec,LUM,156,0.5690712005962696,0.23717948717948717,1.333741038629202
GSM5050538,mast,COL1A1,54,1.1373433210283783,0.5,2.3588639432094114
GSM5050538,mast,PDGFRA,54,0.09040789714251479,0.05555555555555555,0.21468641759957832
GSM5050538,mast,KRT14,54,0.8632959225686426,0.42592592592592593,3.3484851478774895
GSM5050538,mast,KRT10,54,1.6256492592406084,0.7407407407407407,2.0314879362981446
GSM5050538,mast,LYZ,54,0.0,0.0,0.0
GSM5050538,mast,CD3D,54,0.0,0.0,0.0
GSM5050538,mast,MS4A1,54,0.0,0.0,0.0
GSM5050538,mast,PECAM1,54,0.12370876111196362,0.05555555555555555,0.44389750065057265
GSM5050538,mast,CCL21,54,0.16134897913052754,0.09259259259259259,0.3913298869916342
GSM5050538,mast,RGS5,54,0.4392318958067485,0.16666666666666666,1.2681807479790606
GSM5050538,mast,TPSAB1,54,0.7418991330682461,0.2777777777777778,1.3746018430146019
GSM5050538,mast,PMEL,54,0.0,0.0,0.0
GSM5050538,mast,DCD,54,1.9748236935521712,0.8333333333333334,2.1682494314265637
GSM5050538,mast,TIMP1,54,1.4778429924914154,0.6851851851851852,1.9995796697798496
GSM5050538,mast,CHI3L1,54,0.0,0.0,0.0
GSM5050538,mast,FN1,54,0.6619060254416319,0.3333333333333333,1.312117307784239
GSM5050538,mast,DCN,54,1.7730932057505586,0.5925925925925926,3.546333005990145
GSM5050538,mast,LUM,54,1.2155136737220624,0.42592592592592593,2.7829494519436664
GSM5050538,melanocyte,COL1A1,153,0.9206453187840479,0.3660130718954248,2.1560912971482447
GSM5050538,melanocyte,PDGFRA,153,0.08166585209297313,0.058823529411764705,0.18892188015233843
GSM5050538,melanocyte,KRT14,153,1.0985862338601156,0.5032679738562091,3.8247630377873367
GSM5050538,melanocyte,KRT10,153,1.5991443064315314,0.7712418300653595,3.073827870145955
GSM5050538,melanocyte,LYZ,153,0.0,0.0,0.0
GSM5050538,melanocyte,CD3D,153,0.0,0.0,0.0
GSM5050538,melanocyte,MS4A1,153,0.0,0.0,0.0
GSM5050538,melanocyte,PECAM1,153,0.0693844102964346,0.05228758169934641,0.34776054637136394
GSM5050538,melanocyte,CCL21,153,0.08001237920783509,0.0457516339869281,0.157121788287496
GSM5050538,melanocyte,RGS5,153,0.2600021431982775,0.0915032679738562,0.8429870585907204
GSM5050538,melanocyte,TPSAB1,153,0.05826838454174602,0.0457516339869281,0.157121788287496
GSM5050538,melanocyte,PMEL,153,1.924665512935307,0.6666666666666666,3.168828200067135
GSM5050538,melanocyte,DCD,153,1.5955056908912713,0.7843137254901961,1.9034616759680512
GSM5050538,melanocyte,TIMP1,153,0.9075788318927088,0.45751633986928103,1.5076682079497896
GSM5050538,melanocyte,CHI3L1,153,0.0,0.0,0.0
GSM5050538,melanocyte,FN1,153,0.9042372219182913,0.49673202614379086,1.3541439586128956
GSM5050538,melanocyte,DCN,153,1.0840592009538748,0.3464052287581699,2.813707318024002
GSM5050538,melanocyte,LUM,153,0.7669467677371372,0.2875816993464052,1.8543753548659152
GSM5050538,myeloid,COL1A1,139,0.3404778399147694,0.16546762589928057,1.6248980880337434
GSM5050538,myeloid,PDGFRA,139,0.014286693574135175,0.014388489208633094,0.06575499205986096
GSM5050538,myeloid,KRT14,139,0.8007476644806185,0.4676258992805755,1.4174032136236296
GSM5050538,myeloid,KRT10,139,1.318558584512109,0.7697841726618705,1.6348863916327347
GSM5050538,myeloid,LYZ,139,2.301245682612805,0.7338129496402878,3.728318954769582
GSM5050538,myeloid,CD3D,139,0.0,0.0,0.0
GSM5050538,myeloid,MS4A1,139,0.0,0.0,0.0
GSM5050538,myeloid,PECAM1,139,0.23645966767064008,0.16546762589928057,0.3540184036996575
GSM5050538,myeloid,CCL21,139,0.040536133418619634,0.03597122302158273,0.08153969262996283
GSM5050538,myeloid,RGS5,139,0.09143876059676176,0.050359712230215826,0.36587337302722833
GSM5050538,myeloid,TPSAB1,139,0.033645227260597974,0.02158273381294964,0.049717133351691735
GSM5050538,myeloid,PMEL,139,0.0,0.0,0.0
GSM5050538,myeloid,DCD,139,1.4637679318114247,0.7697841726618705,1.6282386199726373
GSM5050538,myeloid,TIMP1,139,1.246385397239669,0.697841726618705,1.6348863916327347
GSM5050538,myeloid,CHI3L1,139,0.01040399100031345,0.007194244604316547,0.016848519487190735
GSM5050538,myeloid,FN1,139,0.09415061425281906,0.06474820143884892,0.34202120627894333
GSM5050538,myeloid,DCN,139,0.342165030808906,0.16546762589928057,2.1452430692227127
GSM5050538,myeloid,LUM,139,0.18793263490096593,0.09352517985611511,1.1920478641457173
GSM5050538,pericyte_smc,COL1A1,985,1.4093976403360642,0.6791878172588832,2.1163360389667534
GSM5050538,pericyte_smc,PDGFRA,985,0.00925490192324759,0.009137055837563452,0.030876196513812376
GSM5050538,pericyte_smc,KRT14,985,0.7877741496374173,0.4263959390862944,2.379350778063504
GSM5050538,pericyte_smc,KRT10,985,1.3413881120025803,0.7370558375634517,1.6064921011558648
GSM5050538,pericyte_smc,LYZ,985,0.00983552567527062,0.006091370558375634,0.028108333600378312
GSM5050538,pericyte_smc,CD3D,985,0.0,0.0,0.0
GSM5050538,pericyte_smc,MS4A1,985,0.0,0.0,0.0
GSM5050538,pericyte_smc,PECAM1,985,0.004200089213803922,0.003045685279187817,0.00851576778423141
GSM5050538,pericyte_smc,CCL21,985,0.09444319650151549,0.05685279187817259,0.2192648888311956
GSM5050538,pericyte_smc,RGS5,985,1.6957192856171088,0.5807106598984771,2.660158991855069
GSM5050538,pericyte_smc,TPSAB1,985,0.017530283857693934,0.013197969543147208,0.03638904462929548
GSM5050538,pericyte_smc,PMEL,985,0.001753511051193713,0.0020304568527918783,0.005685228471568988
GSM5050538,pericyte_smc,DCD,985,1.6091000031758602,0.8060913705583757,1.8413701473235942
GSM5050538,pericyte_smc,TIMP1,985,1.3118581791011312,0.683248730964467,1.774048402683134
GSM5050538,pericyte_smc,CHI3L1,985,0.0023481290027455603,0.0020304568527918783,0.005685228471568988
GSM5050538,pericyte_smc,FN1,985,0.8323418996296181,0.4558375634517767,1.4648232930157397
GSM5050538,pericyte_smc,DCN,985,0.8144549734689911,0.4071065989847716,1.902319452102145
GSM5050538,pericyte_smc,LUM,985,0.4672574757094214,0.2720812182741117,1.1271089539951187
GSM5050538,sweat_gland,COL1A1,1074,1.7753584255906838,0.6461824953445066,3.011382087387242
GSM5050538,sweat_gland,PDGFRA,1074,0.1861078649487274,0.12197392923649907,0.3597042317718187
GSM5050538,sweat_gland,KRT14,1074,1.2859445751997576,0.5186219739292365,4.020184609779038
GSM5050538,sweat_gland,KRT10,1074,1.5626798094904835,0.7616387337057728,2.2301532898583676
GSM5050538,sweat_gland,LYZ,1074,0.009333328181827506,0.004655493482309125,0.0561163469811156
GSM5050538,sweat_gland,CD3D,1074,0.017434464261488147,0.006517690875232775,0.033538938478365324
GSM5050538,sweat_gland,MS4A1,1074,0.0,0.0,0.0
GSM5050538,sweat_gland,PECAM1,1074,0.048297861707153236,0.021415270018621976,0.11861483027599741
GSM5050538,sweat_gland,CCL21,1074,0.07672045735877052,0.04003724394785847,0.20131662516196638
GSM5050538,sweat_gland,RGS5,1074,0.5836055342237703,0.20297951582867785,1.4870192417815022
GSM5050538,sweat_gland,TPSAB1,1074,0.018990229757598377,0.0111731843575419,0.033538938478365324
GSM5050538,sweat_gland,PMEL,1074,0.014926587964820095,0.010242085661080074,0.02845175240287461
GSM5050538,sweat_gland,DCD,1074,2.4999243648306275,0.9422718808193669,6.367950078384409
GSM5050538,sweat_gland,TIMP1,1074,1.4973585777875744,0.6638733705772812,1.982751688395825
GSM5050538,sweat_gland,CHI3L1,1074,0.0015901526154209554,0.00186219739292365,0.005233620610811062
GSM5050538,sweat_gland,FN1,1074,0.6749850978680747,0.3435754189944134,1.2092015964721916
GSM5050538,sweat_gland,DCN,1074,2.0209219256076763,0.5782122905027933,3.5614055725688814
GSM5050538,sweat_gland,LUM,1074,1.4516573017836951,0.5121042830540037,2.5149296065140696
GSM5050538,t_cell,COL1A1,59,0.1953728508453914,0.0847457627118644,1.928759511751003
GSM5050538,t_cell,PDGFRA,59,0.008224059811467427,0.01694915254237288,0.08067067552051244
GSM5050538,t_cell,KRT14,59,1.2301893723081183,0.4915254237288136,4.128392716646311
GSM5050538,t_cell,KRT10,59,1.6255015379245794,0.6949152542372882,2.021955420152209
GSM5050538,t_cell,LYZ,59,0.0,0.0,0.0
GSM5050538,t_cell,CD3D,59,1.1015854936638876,0.4576271186440678,1.5104087580598349
GSM5050538,t_cell,MS4A1,59,0.0,0.0,0.0
GSM5050538,t_cell,PECAM1,59,0.030207456335714637,0.01694915254237288,0.08067067552051244
GSM5050538,t_cell,CCL21,59,0.06428241459045639,0.05084745762711865,0.22477544820203882
GSM5050538,t_cell,RGS5,59,0.08208075562581493,0.03389830508474576,0.6972219403292801
GSM5050538,t_cell,TPSAB1,59,0.08095957223319092,0.03389830508474576,0.1553165921416749
GSM5050538,t_cell,PMEL,59,0.0,0.0,0.0
GSM5050538,t_cell,DCD,59,2.10073100359813,0.7796610169491526,2.30990774799698
GSM5050538,t_cell,TIMP1,59,0.955279788779065,0.4406779661016949,1.6159495820453893
GSM5050538,t_cell,CHI3L1,59,0.0,0.0,0.0
GSM5050538,t_cell,FN1,59,0.06379420720310505,0.05084745762711865,0.2897215277934097
GSM5050538,t_cell,DCN,59,0.22237082805379643,0.1016949152542373,1.4333034468498786
GSM5050538,t_cell,LUM,59,0.06604063585599945,0.03389830508474576,0.9211784549393145
GSM5050539,b_plasma,COL1A1,312,0.38501273350031684,0.266025641025641,1.6456490224970524
GSM5050539,b_plasma,PDGFRA,312,0.02443518075273868,0.019230769230769232,0.10685271864179188
GSM5050539,b_plasma,KRT14,312,0.009283675884522535,0.009615384615384616,0.017649177998910064
GSM5050539,b_plasma,KRT10,312,0.48353956967001427,0.40384615384615385,0.7181055426450607
GSM5050539,b_plasma,LYZ,312,0.12497191886713689,0.08012820512820513,0.6917098098688491
GSM5050539,b_plasma,CD3D,312,0.008538609246184933,0.009615384615384616,0.017649177998910064
GSM5050539,b_plasma,MS4A1,312,1.8440732908381052,0.7916666666666666,2.198626957922185
GSM5050539,b_plasma,PECAM1,312,0.03671293107769152,0.035256410256410256,0.07432670575487274
GSM5050539,b_plasma,CCL21,312,0.0655795396215735,0.05448717948717949,0.12272741174388338
GSM5050539,b_plasma,RGS5,312,0.054719016057731086,0.038461538461538464,0.23202590161783582
GSM5050539,b_plasma,TPSAB1,312,0.00578776650538878,0.00641025641025641,0.011800660883696093
GSM5050539,b_plasma,PMEL,312,0.0010282365929047607,0.003205128205128205,0.005917737290509852
GSM5050539,b_plasma,DCD,312,0.0,0.0,0.0
GSM5050539,b_plasma,TIMP1,312,0.43670877965525223,0.2980769230769231,1.214371765331261
GSM5050539,b_plasma,CHI3L1,312,0.045450929228911446,0.035256410256410256,0.36409493902511525
GSM5050539,b_plasma,FN1,312,0.08088405357868453,0.057692307692307696,0.4279930066873736
GSM5050539,b_plasma,DCN,312,0.07506217146528169,0.060897435897435896,0.408459914874263
GSM5050539,b_plasma,LUM,312,0.10429594575156567,0.07692307692307693,0.5718755402617758
GSM5050539,endothelial,COL1A1,16,0.328202836933682,0.3125,0.19513073055638774
GSM5050539,endothelial,PDGFRA,16,0.0,0.0,0.0
GSM5050539,endothelial,KRT14,16,0.0,0.0,0.0
GSM5050539,endothelial,KRT10,16,0.7680618918872695,0.75,1.0020129119996524
GSM5050539,endothelial,LYZ,16,0.019150006165907736,0.0625,0.04219127266101032
GSM5050539,endothelial,CD3D,16,0.0,0.0,0.0
GSM5050539,endothelial,MS4A1,16,0.0,0.0,0.0
GSM5050539,endothelial,PECAM1,16,2.451603768333272,1.0,2.5960800982448315
GSM5050539,endothelial,CCL21,16,0.0,0.0,0.0
GSM5050539,endothelial,RGS5,16,0.0,0.0,0.0
GSM5050539,endothelial,TPSAB1,16,0.0,0.0,0.0
GSM5050539,endothelial,PMEL,16,0.0,0.0,0.0
GSM5050539,endothelial,DCD,16,0.0,0.0,0.0
GSM5050539,endothelial,TIMP1,16,1.1239105946489782,0.8125,1.4628470034591599
GSM5050539,endothelial,CHI3L1,16,0.06635335225635172,0.125,0.08267427289356852
GSM5050539,endothelial,FN1,16,0.7510991351807088,0.4375,2.0607608935526245
GSM5050539,endothelial,DCN,16,0.0,0.0,0.0
GSM5050539,endothelial,LUM,16,0.0,0.0,0.0
GSM5050539,fibroblast,COL1A1,356,4.332001645473776,0.9943820224719101,4.847800821375241
GSM5050539,fibroblast,PDGFRA,356,1.2530874210108394,0.8174157303370787,1.5141103136321306
GSM5050539,fibroblast,KRT14,356,0.01601168764970369,0.019662921348314606,0.013994535510403402
GSM5050539,fibroblast,KRT10,356,1.043414997597719,0.8426966292134831,1.2343258853032653
GSM5050539,fibroblast,LYZ,356,0.04661162992474902,0.06179775280898876,0.16311164284450191
GSM5050539,fibroblast,CD3D,356,0.0022167615796371493,0.0028089887640449437,0.004018462986871442
GSM5050539,fibroblast,MS4A1,356,0.004439557551357384,0.008426966292134831,0.006021655141408473
GSM5050539,fibroblast,PECAM1,356,0.03734925704893438,0.06460674157303371,0.05102112311686918
GSM5050539,fibroblast,CCL21,356,0.0318105014350441,0.047752808988764044,0.03753872674754197
GSM5050539,fibroblast,RGS5,356,0.0570587185397595,0.056179775280898875,0.1353659655743945
GSM5050539,fibroblast,TPSAB1,356,0.00468194496211544,0.008426966292134831,0.008020842538100495
GSM5050539,fibroblast,PMEL,356,0.0016659542131729438,0.0028089887640449437,0.004018462986871442
GSM5050539,fibroblast,DCD,356,0.0,0.0,0.0
GSM5050539,fibroblast,TIMP1,356,3.5125629640536986,1.0,4.184740027040803
GSM5050539,fibroblast,CHI3L1,356,2.3398112370407618,0.8342696629213483,3.4908477703505794
GSM5050539,fibroblast,FN1,356,2.3354849870794383,0.9578651685393258,2.7497367596878433
GSM5050539,fibroblast,DCN,356,3.270558754371215,0.9803370786516854,3.599847935897851
GSM5050539,fibroblast,LUM,356,2.9003191642178088,0.9747191011235955,3.335722135029618
GSM5050539,keratinocyte,COL1A1,12,0.46353563890365557,0.4166666666666667,0.2764858094227265
GSM5050539,keratinocyte,PDGFRA,12,0.0,0.0,0.0
GSM5050539,keratinocyte,KRT14,12,5.7813725978834265,1.0,5.803100940299783
GSM5050539,keratinocyte,KRT10,12,0.7052761582491504,0.6666666666666666,0.9319120172306345
GSM5050539,keratinocyte,LYZ,12,0.2160279568631426,0.08333333333333333,0.0517205081773977
GSM5050539,keratinocyte,CD3D,12,0.0,0.0,0.0
GSM5050539,keratinocyte,MS4A1,12,0.0,0.0,0.0
GSM5050539,keratinocyte,PECAM1,12,0.0,0.0,0.0
GSM5050539,keratinocyte,CCL21,12,0.0,0.0,0.0
GSM5050539,keratinocyte,RGS5,12,0.0,0.0,0.0
GSM5050539,keratinocyte,TPSAB1,12,0.0,0.0,0.0
GSM5050539,keratinocyte,PMEL,12,0.0,0.0,0.0
GSM5050539,keratinocyte,DCD,12,0.0,0.0,0.0
GSM5050539,keratinocyte,TIMP1,12,0.6549595825617638,0.5833333333333334,0.6148082597484931
GSM5050539,keratinocyte,CHI3L1,12,0.15719926446978602,0.08333333333333333,0.315955789291909
GSM5050539,keratinocyte,FN1,12,0.024258829462416424,0.08333333333333333,0.0517205081773977
GSM5050539,keratinocyte,DCN,12,0.756840535082052,0.4166666666666667,1.4929691038374457
GSM5050539,keratinocyte,LUM,12,0.2876588486939165,0.4166666666666667,0.7234957072555009
GSM5050539,lymphatic_ec,COL1A1,80,0.8871994477478609,0.4625,1.5271677787909819
GSM5050539,lymphatic_ec,PDGFRA,80,0.013534184670626486,0.0125,0.015033966125211084
GSM5050539,lymphatic_ec,KRT14,80,0.0,0.0,0.0
GSM5050539,lymphatic_ec,KRT10,80,0.6628973930173825,0.6125,0.8853651054979566
GSM5050539,lymphatic_ec,LYZ,80,0.049086851227151285,0.025,0.5015897563407024
GSM5050539,lymphatic_ec,CD3D,80,0.00799297576690729,0.0125,0.015033966125211084
GSM5050539,lymphatic_ec,MS4A1,80,0.020165609724997695,0.0125,0.11438202077399925
GSM5050539,lymphatic_ec,PECAM1,80,0.8197073306353824,0.525,1.3276055430720919
GSM5050539,lymphatic_ec,CCL21,80,3.800026547722825,0.9125,5.5179217885670235
GSM5050539,lymphatic_ec,RGS5,80,0.2842362766515733,0.1375,0.8274775708979761
GSM5050539,lymphatic_ec,TPSAB1,80,0.0,0.0,0.0
GSM5050539,lymphatic_ec,PMEL,80,0.0,0.0,0.0
GSM5050539,lymphatic_ec,DCD,80,0.0,0.0,0.0
GSM5050539,lymphatic_ec,TIMP1,80,3.4592422748529943,0.975,4.822949846217351
GSM5050539,lymphatic_ec,CHI3L1,80,0.05045028478288329,0.0625,0.08698953904096714
GSM5050539,lymphatic_ec,FN1,80,1.1610606163300354,0.675,1.7737069867464796
GSM5050539,lymphatic_ec,DCN,80,0.4419375092185819,0.25,0.9221751709030288
GSM5050539,lymphatic_ec,LUM,80,0.5455357477602911,0.2625,1.1525001947679732
GSM5050539,mast,COL1A1,25,0.4923856403691431,0.2,2.8351937301505394
GSM5050539,mast,PDGFRA,25,0.02568458087552285,0.04,0.13606896509664776
GSM5050539,mast,KRT14,25,0.053569243655185034,0.04,0.07034704475856718
GSM5050539,mast,KRT10,25,0.3968123393053943,0.32,0.7729224372666671
GSM5050539,mast,LYZ,25,0.22877063557127195,0.2,0.9284127773069191
GSM5050539,mast,CD3D,25,0.034189256380644996,0.04,0.1977366009551921
GSM5050539,mast,MS4A1,25,0.10902338347969645,0.04,0.07034704475856718
GSM5050539,mast,PECAM1,25,0.06429024125212604,0.08,0.13606896509664776
GSM5050539,mast,CCL21,25,0.08105910187226507,0.08,0.13606896509664776
GSM5050539,mast,RGS5,25,0.13256406238501617,0.12,0.36275433454083866
GSM5050539,mast,TPSAB1,25,2.841799408093461,0.72,4.192002378817108
GSM5050539,mast,PMEL,25,0.0,0.0,0.0
GSM5050539,mast,DCD,25,0.0,0.0,0.0
GSM5050539,mast,TIMP1,25,2.2439676024855606,0.88,3.266394214964573
GSM5050539,mast,CHI3L1,25,0.1337846946214359,0.08,0.8380472805906667
GSM5050539,mast,FN1,25,0.4743492707601568,0.24,1.2036251041187334
GSM5050539,mast,DCN,25,0.3016922003883733,0.12,1.7595994995324122
GSM5050539,mast,LUM,25,0.8489685235233183,0.32,2.0032999604836466
GSM5050539,melanocyte,COL1A1,9,0.674164411891616,0.3333333333333333,1.2074900915088977
GSM5050539,melanocyte,PDGFRA,9,0.0,0.0,0.0
GSM5050539,melanocyte,KRT14,9,0.0,0.0,0.0
GSM5050539,melanocyte,KRT10,9,0.33551466594477714,0.2222222222222222,0.7758965911107478
GSM5050539,melanocyte,LYZ,9,0.0,0.0,0.0
GSM5050539,melanocyte,CD3D,9,0.0,0.0,0.0
GSM5050539,melanocyte,MS4A1,9,0.0,0.0,0.0
GSM5050539,melanocyte,PECAM1,9,0.0,0.0,0.0
GSM5050539,melanocyte,CCL21,9,0.0,0.0,0.0
GSM5050539,melanocyte,RGS5,9,0.0,0.0,0.0
GSM5050539,melanocyte,TPSAB1,9,0.0,0.0,0.0
GSM5050539,melanocyte,PMEL,9,0.0,0.0,0.0
GSM5050539,melanocyte,DCD,9,0.0,0.0,0.0
GSM5050539,melanocyte,TIMP1,9,0.9593209328458026,0.3333333333333333,2.0838362210352557
GSM5050539,melanocyte,CHI3L1,9,0.45774186855472376,0.1111111111111111,2.008075128008418
GSM5050539,melanocyte,FN1,9,0.16637183228304095,0.1111111111111111,0.4613850751929448
GSM5050539,melanocyte,DCN,9,0.5386531090984369,0.2222222222222222,1.507984731078108
GSM5050539,melanocyte,LUM,9,0.3180904387471221,0.1111111111111111,1.0147989562021746
GSM5050539,myeloid,COL1A1,644,0.3422630067880034,0.29347826086956524,0.9942400468701312
GSM5050539,myeloid,PDGFRA,644,0.021586192686434396,0.021739130434782608,0.04457832750147779
GSM5050539,myeloid,KRT14,644,0.011537079909138841,0.012422360248447204,0.020306512353849015
GSM5050539,myeloid,KRT10,644,0.2167584149956683,0.22981366459627328,0.38028865619070285
GSM5050539,myeloid,LYZ,644,3.706390974379208,0.9642857142857143,4.126505868128558
GSM5050539,myeloid,CD3D,644,0.005717407998664959,0.004658385093167702,0.01358338816545882
GSM5050539,myeloid,MS4A1,644,0.012813975881805457,0.010869565217391304,0.029200938809966482
